"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Terms and Conditions [en]
**Language:** en

**Description:**
Confirm every heading stored for Terms and Conditions (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on Terms and Conditions (en).

**Steps:**
1. Open Terms and Conditions (en)
2. Check each stored heading is still on the page","513","TC-SEOS-03: none of the stored headings are missing on Terms and Conditions [en]","SEO structure - UtilityPages [termsAndCondition] [en] — Terms and Conditions","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-BUSPDP-05
**Title:** FAQ question expands on Tata Starbus Ultra City Electric
**Language:** en

**Description:**
Open a Frequently Asked Question on Tata Starbus Ultra City Electric and confirm it expands.

**Expected Result:**
An FAQ question is present and can be opened.

**Steps:**
1. Open Tata Starbus Ultra City Electric
2. Open an FAQ question","581","TC-BUSPDP-05: FAQ question expands on Tata Starbus Ultra City Electric","Buses - BusPdp [starbusUltraCityElectric] [en] — Tata Starbus Ultra City Electric","2026-08-31","passed","2026-08-31","","","",""
"","11130","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [ton20to40] [hi] — 20 ton - 40 ton Trucks","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tyres [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on Tyres (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Tyres (en) are unchanged.

**Steps:**
1. Open Tyres (en)
2. Read the FAQ block
3. Compare with the stored snapshot","515","TC-SEOS-02: FAQ questions on Tyres [en] match the stored snapshot","SEO structure - UtilityPages [tyres] [en] — Tyres","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-TYRL-01
**Title:** Load More shows more tyre cards on JK Tyres
**Language:** en

**Description:**
Click Load More on JK Tyres and confirm more tyre cards appear.

**Expected Result:**
The number of visible “View August Offer” cards increases after Load More.

**Steps:**
1. Open JK Tyres
2. Note how many tyre cards are shown
3. Click Load More
4. Verify more cards are shown","1133","TC-TYRL-01: Load More shows more tyre cards on JK Tyres","UtilityPages - TyresListing [jkTyres] [en] [desktop] — JK Tyres","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on LNG Trucks
**Language:** en

**Description:**
Open the LNG Trucks page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the LNG Trucks page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","7793","TC-CL-04: Call Now assistance lead submits successfully on LNG Trucks","CategoryPages - CategoryListing [lng] [en] — LNG Trucks","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-LMC-02
**Title:** First product name on default tab navigates to truck PDP
**Language:** hi

**Description:**
On the default category tab, click the first visible truck product name and confirm the truck product detail page opens.

**Expected Result:**
The browser URL matches that product’s truck PDP path for the selected language.

**Steps:**
1. Open Latest Models by Category
2. Click the first visible product name on the active tab
3. Verify the URL is the matching truck PDP","16589","TC-LMC-02: first product name on default tab navigates to truck PDP","Homepage - LatestModelsByCategory [hi]","2026-08-31","broken","2026-08-31","","","",""
"","6737","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - PDP [ekaReview] [ta] — Eka 3W Cargo Reviews","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on 10 ton - 20 ton Trucks [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on 10 ton - 20 ton Trucks (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on 10 ton - 20 ton Trucks (hi) are unchanged.

**Steps:**
1. Open 10 ton - 20 ton Trucks (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","1080","TC-SEOS-02: FAQ questions on 10 ton - 20 ton Trucks [hi] match the stored snapshot","SEO structure - CategoryPages [ton10to20] [hi] — 10 ton - 20 ton Trucks","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-TYRSEO-01
**Title:** About content is visible with Read More on Latest Truck Tyres
**Language:** en

**Description:**
Open Latest Truck Tyres and confirm the About / description SEO block shows its heading, collapsed copy, and Read More.

**Expected Result:**
“About Latest Truck Tyres In India” is visible with Read More and the collapsed About text.

**Steps:**
1. Open Latest Truck Tyres
2. Scroll to the About / description block
3. Verify heading, collapsed copy and Read More","688","TC-TYRSEO-01: About content is visible with Read More on Latest Truck Tyres","SEO - TyresSeoContent [latestTruckTyres] [en] [desktop] — Latest Truck Tyres","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-PTB-02
**Title:** All popular brand cards show name, logo, title and brand URL
**Language:** ta

**Description:**
In the Popular Truck Brands section, verify every brand card shown on this device displays the brand name, logo image, accessible title, and link to that brand’s page. Desktop shows 12 brands; mobile shows the first 6 of that same list (the extra cards are not in the page at all on mobile).

**Expected Result:**
Each brand the current device actually displays appears once with the correct visible name, logo, title attribute, and href pointing to the brand page for that language. The number of cards matches this device (12 on desktop, 6 on mobile).

**Steps:**
1. Open the Popular Truck Brands section
2. For each brand shown on this device, verify name, logo, title and URL
3. Confirm the total number of brand cards matches this device, not the other device’s count","4682","TC-PTB-02: all popular brand cards show name, logo, title and brand URL","Homepage - PopularTruckBrands [ta]","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Privacy Policy [en]
**Language:** en

**Description:**
Confirm every heading stored for Privacy Policy (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on Privacy Policy (en).

**Steps:**
1. Open Privacy Policy (en)
2. Check each stored heading is still on the page","722","TC-SEOS-03: none of the stored headings are missing on Privacy Policy [en]","SEO structure - UtilityPages [privacyPolicy] [en] — Privacy Policy","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Brand And Tonnage [en]
**Language:** en

**Description:**
Confirm every heading stored for Brand And Tonnage (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on Brand And Tonnage (en).

**Steps:**
1. Open Brand And Tonnage (en)
2. Check each stored heading is still on the page","2988","TC-SEOS-03: none of the stored headings are missing on Brand And Tonnage [en]","SEO structure - UtilityPages [brandAndTonnage] [en] — Brand And Tonnage","2026-08-31","passed","2026-08-31","","","",""
"","8755","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [ton20to40] [ta] — 20 ton - 40 ton Trucks","2026-08-31","passed","2026-08-31","","","",""
"","24714","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - UtilityPages [sitemap] [ta] — Sitemap","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Mahindra Blazo [en]
**Language:** en

**Description:**
Confirm every heading stored for Mahindra Blazo (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on Mahindra Blazo (en).

**Steps:**
1. Open Mahindra Blazo (en)
2. Check each stored heading is still on the page","21244","TC-SEOS-03: none of the stored headings are missing on Mahindra Blazo [en]","SEO structure - CategoryPages [mahindraBlazo] [en] — Mahindra Blazo","2026-08-31","failed","2026-08-31","","","",""
"","9339","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - UtilityPages [blogHub] [ta] — Truck Junction Blog","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Videos [en] matches the stored snapshot
**Language:** en

**Description:**
Open Videos (en) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Videos (en) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Videos (en)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","1162","TC-SEOS-01: heading structure on Videos [en] matches the stored snapshot","SEO structure - UtilityPages [videos] [en] — Videos","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-CDT-01
**Title:** Page heading is visible on Truck Junction Blog
**Language:** en

**Description:**
Open the Truck Junction Blog page and verify its main heading is shown.

**Expected Result:**
The user sees the ""Truck Junction Blog"" heading at the top of the page.

**Steps:**
1. Open the Truck Junction Blog page
2. Verify the main page heading is visible","559","TC-CDT-01: page heading is visible on Truck Junction Blog","UtilityPages - ContentDetailPage [blogHub] [en] — Truck Junction Blog","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-TYRSEO-05
**Title:** Read Less is not shown before About is expanded on JK Tyres
**Language:** en

**Description:**
Confirm Read Less is absent on JK Tyres while the About block is still collapsed.

**Expected Result:**
Read Less does not exist until Read More is clicked.

**Steps:**
1. Open JK Tyres About block
2. Verify Read Less is not shown","865","TC-TYRSEO-05: Read Less is not shown before About is expanded on JK Tyres","SEO - TyresSeoContent [jkTyres] [en] [mobile] — JK Tyres","2026-08-31","passed","2026-08-31","","","",""
"","5680","TC-TYRSEO-00: page links resolve 200/30x; broken links are logged, not failed","SEO - TyresSeoContent [continentalHdw2] [en] [mobile] — Continental Hdw2","2026-08-31","passed","2026-08-31","","","",""
"","8858","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - UtilityPages [tyres] [en] — Tyres","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Tata Yodha 2.0 Brochure [hi] matches the stored snapshot
**Language:** hi

**Description:**
Open Tata Yodha 2.0 Brochure (hi) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Tata Yodha 2.0 Brochure (hi) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Tata Yodha 2.0 Brochure (hi)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","3000","TC-SEOS-01: heading structure on Tata Yodha 2.0 Brochure [hi] matches the stored snapshot","SEO structure - PDP [yodhaBrochure] [hi] — Tata Yodha 2.0 Brochure","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on 40 ton - 300 ton Trucks [ta] matches the stored snapshot
**Language:** ta

**Description:**
Open 40 ton - 300 ton Trucks (ta) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on 40 ton - 300 ton Trucks (ta) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open 40 ton - 300 ton Trucks (ta)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","967","TC-SEOS-01: heading structure on 40 ton - 300 ton Trucks [ta] matches the stored snapshot","SEO structure - CategoryPages [ton40to300] [ta] — 40 ton - 300 ton Trucks","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on All Authors [ta] matches the stored snapshot
**Language:** ta

**Description:**
Open All Authors (ta) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on All Authors (ta) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open All Authors (ta)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","626","TC-SEOS-01: heading structure on All Authors [ta] matches the stored snapshot","SEO structure - UtilityPages [authorsHub] [ta] — All Authors","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-BUS-03
**Title:** Lead form rejects mobile that is not 10 digits on New Buses
**Language:** en

**Description:**
Open the New Buses page, open the lead form via ""Check Bus Price"", fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The bus enquiry popup rejects the invalid mobile number in real time (the field reverts to empty), and submitting shows the mobile-required and location-required validation messages, with no lead submitted.

**Steps:**
1. Open the New Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-required and location validation messages are shown","1844","TC-BUS-03: lead form rejects mobile that is not 10 digits on New Buses","Buses - BusListing [newBuses] [en] — New Buses","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Tata Yodha 2.0 Mileage [hi] matches the stored snapshot
**Language:** hi

**Description:**
Open Tata Yodha 2.0 Mileage (hi) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Tata Yodha 2.0 Mileage (hi) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Tata Yodha 2.0 Mileage (hi)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","968","TC-SEOS-01: heading structure on Tata Yodha 2.0 Mileage [hi] matches the stored snapshot","SEO structure - PDP [yodhaMileage] [hi] — Tata Yodha 2.0 Mileage","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEO-06
**Title:** Read Less collapses the About Truck Junction content back
**Language:** hi

**Description:**
Expand via Read More, then click Read Less and confirm the block collapses back (Read More reappears).

**Expected Result:**
After Read Less, the block is collapsed and Read More is visible again.

**Steps:**
1. Open the About Truck Junction block
2. Click Read More, then Read Less
3. Verify Read More is shown again","956","TC-SEO-06: Read Less collapses the About Truck Junction content back","SEO - HomePageSeoContent [hi]","2026-08-31","passed","2026-08-31","","","",""
"","7399","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - UtilityPages [videos] [en] — Videos","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on All Truck Brands [ta]
**Language:** ta

**Description:**
Confirm every heading stored for All Truck Brands (ta) still exists on the live page.

**Expected Result:**
No stored heading is missing on All Truck Brands (ta).

**Steps:**
1. Open All Truck Brands (ta)
2. Check each stored heading is still on the page","1402","TC-SEOS-03: none of the stored headings are missing on All Truck Brands [ta]","SEO structure - UtilityPages [allTruckBrands] [ta] — All Truck Brands","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on 5 ton - 10 ton Trucks [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on 5 ton - 10 ton Trucks (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on 5 ton - 10 ton Trucks (hi) are unchanged.

**Steps:**
1. Open 5 ton - 10 ton Trucks (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","1045","TC-SEOS-02: FAQ questions on 5 ton - 10 ton Trucks [hi] match the stored snapshot","SEO structure - CategoryPages [ton5to10] [hi] — 5 ton - 10 ton Trucks","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on 10 Wheeler
**Language:** en

**Description:**
Open the 10 Wheeler page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the 10 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1954","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on 10 Wheeler","CategoryPages - CategoryListing [tenWheeler] [en] — 10 Wheeler","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-LMC-06
**Title:** One Check Offers lead from மினி டிரக்குகள் tab submits successfully
**Language:** ta

**Description:**
Open the மினி டிரக்குகள் tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the மினி டிரக்குகள் tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","10698","TC-LMC-06: one Check Offers lead from மினி டிரக்குகள் tab submits successfully","Homepage - LatestModelsByCategory [ta]","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Tata Yodha 2.0 Mileage [hi]
**Language:** hi

**Description:**
Confirm every heading stored for Tata Yodha 2.0 Mileage (hi) still exists on the live page.

**Expected Result:**
No stored heading is missing on Tata Yodha 2.0 Mileage (hi).

**Steps:**
1. Open Tata Yodha 2.0 Mileage (hi)
2. Check each stored heading is still on the page","1121","TC-SEOS-03: none of the stored headings are missing on Tata Yodha 2.0 Mileage [hi]","SEO structure - PDP [yodhaMileage] [hi] — Tata Yodha 2.0 Mileage","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tippers [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on Tippers (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Tippers (en) are unchanged.

**Steps:**
1. Open Tippers (en)
2. Read the FAQ block
3. Compare with the stored snapshot","21571","TC-SEOS-02: FAQ questions on Tippers [en] match the stored snapshot","SEO structure - CategoryPages [tippers] [en] — Tippers","2026-08-31","failed","2026-08-31","","","",""
"","14200","TC-LMC-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - LatestModelsByCategory [ta]","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on 6 Wheeler [en]
**Language:** en

**Description:**
Confirm every heading stored for 6 Wheeler (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on 6 Wheeler (en).

**Steps:**
1. Open 6 Wheeler (en)
2. Check each stored heading is still on the page","21586","TC-SEOS-03: none of the stored headings are missing on 6 Wheeler [en]","SEO structure - CategoryPages [sixWheeler] [en] — 6 Wheeler","2026-08-31","failed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tata Yodha 2.0 Price in Gurgaon [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on Tata Yodha 2.0 Price in Gurgaon (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Tata Yodha 2.0 Price in Gurgaon (en) are unchanged.

**Steps:**
1. Open Tata Yodha 2.0 Price in Gurgaon (en)
2. Read the FAQ block
3. Compare with the stored snapshot","608","TC-SEOS-02: FAQ questions on Tata Yodha 2.0 Price in Gurgaon [en] match the stored snapshot","SEO structure - PDP [yodhaPriceGurgaon] [en] — Tata Yodha 2.0 Price in Gurgaon","2026-08-31","passed","2026-08-31","","","",""
"","6048","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - UtilityPages [authorDetail] [hi] — Author Profile","2026-08-31","passed","2026-08-31","","","",""
"","4187","TC-BUSPDP-00: page links resolve 200/30x; broken links are logged, not failed","Buses - BusPdp [starbusUltraCityElectric] [en] — Tata Starbus Ultra City Electric","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-TYRSEO-01
**Title:** About content is visible with Read More on Apollo Tyres
**Language:** en

**Description:**
Open Apollo Tyres and confirm the About / description SEO block shows its heading, collapsed copy, and Read More.

**Expected Result:**
“About Apollo Truck Tyres In India” is visible with Read More and the collapsed About text.

**Steps:**
1. Open Apollo Tyres
2. Scroll to the About / description block
3. Verify heading, collapsed copy and Read More","1845","TC-TYRSEO-01: About content is visible with Read More on Apollo Tyres","SEO - TyresSeoContent [apolloTyres] [en] [desktop] — Apollo Tyres","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on 2.5 ton - 5 ton Trucks [hi]
**Language:** hi

**Description:**
Confirm every heading stored for 2.5 ton - 5 ton Trucks (hi) still exists on the live page.

**Expected Result:**
No stored heading is missing on 2.5 ton - 5 ton Trucks (hi).

**Steps:**
1. Open 2.5 ton - 5 ton Trucks (hi)
2. Check each stored heading is still on the page","2776","TC-SEOS-03: none of the stored headings are missing on 2.5 ton - 5 ton Trucks [hi]","SEO structure - CategoryPages [ton2_5to5] [hi] — 2.5 ton - 5 ton Trucks","2026-08-31","passed","2026-08-31","","","",""
"","9138","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [tataAce] [en] — Tata Ace","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Bi Fuel Trucks
**Language:** en

**Description:**
Open the Bi Fuel Trucks page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Bi Fuel Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1939","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on Bi Fuel Trucks","CategoryPages - CategoryListing [biFuel] [en] — Bi Fuel Trucks","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-PL-01
**Title:** Check Truck Price lead submits successfully on 10 ton - 20 ton Trucks
**Language:** en

**Description:**
Open the 10 ton - 20 ton Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the 10 ton - 20 ton Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","4133","TC-PL-01: Check Truck Price lead submits successfully on 10 ton - 20 ton Trucks","CategoryPages - PayloadListing [ton10to20] [en] — 10 ton - 20 ton Trucks","2026-08-31","passed","2026-08-31","","","",""
"**Test Case ID:** TC-TYRSEO-03
**Title:** FAQ heading and questions are listed on Continental Hdw2
**Language:** en

**Description:**
Confirm Continental Hdw2 shows the FAQ heading and each expected question.

**Expected Result:**
“Frequently Asked Questions” and the listed questions are present.

**Steps:**
1. Open Continental Hdw2
2. Scroll to FAQ
3. Verify heading and questions","644","TC-TYRSEO-03: FAQ heading and questions are listed on Continental Hdw2","SEO - TyresSeoContent [continentalHdw2] [en] [desktop] — Continental Hdw2","2026-08-31","passed","2026-08-31","","","",""
