"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on SCV
**Language:** en

**Description:**
Open the SCV page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the SCV page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","3452","TC-CL-04: Call Now assistance lead submits successfully on SCV","CategoryPages - CategoryListing [scv] [en] — SCV","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-SEO-06
**Title:** Read Less collapses the About Truck Junction content back
**Language:** hi

**Description:**
Expand via Read More, then click Read Less and confirm the block collapses back (Read More reappears).

**Expected Result:**
After Read Less, the block is collapsed and Read More is visible again.

**Steps:**
1. Open the About Truck Junction block
2. Click Read More, then Read Less
3. Verify Read More is shown again","272","TC-SEO-06: Read Less collapses the About Truck Junction content back","SEO - HomePageSeoContent [hi]","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on LCV
**Language:** en

**Description:**
Open the LCV page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the LCV page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1286","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on LCV","CategoryPages - CategoryListing [lcv] [en] — LCV","2026-08-21","passed","2026-08-21","","","",""
"","3142","TC-NLP-00: page links resolve 200/30x; broken links are logged, not failed","ListingPages - NewListingPages [bestTrucks] [en] — Best Trucks","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on Mini Trucks
**Language:** en

**Description:**
Open the Mini Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Mini Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","2521","TC-CL-01: Check Truck Price lead submits successfully on Mini Trucks","CategoryPages - CategoryListing [miniTrucks] [en] — Mini Trucks","2026-08-21","passed","2026-08-21","","","",""
"","3615","TC-TSR-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListingTruckSeries [tataAce] [en] — Tata Ace","2026-08-21","passed","2026-08-21","","","",""
"","8882","TC-SEO-00: page links resolve 200/30x; broken links are logged, not failed","SEO - HomePageSeoContent [hi]","2026-08-21","passed","2026-08-21","","","",""
"","150","TC-CL-04: Call Now assistance lead submits successfully on 12 Wheeler","CategoryPages - CategoryListing [twelveWheeler] [en] — 12 Wheeler","2026-08-21","skipped","2026-08-21","","","",""
"","9239","TC-NLP-00: page links resolve 200/30x; broken links are logged, not failed","ListingPages - NewListingPages [latestTrucks] [en] — Latest Trucks","2026-08-21","passed","2026-08-21","","","",""
"","3660","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [tempoTraveller] [en] — Tempo Traveller","2026-08-21","passed","2026-08-21","","","",""
"","149","TC-CL-04: Call Now assistance lead submits successfully on 22 Wheeler","CategoryPages - CategoryListing [twentyTwoWheeler] [en] — 22 Wheeler","2026-08-21","skipped","2026-08-21","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on Bi Fuel Trucks
**Language:** en

**Description:**
Open the Bi Fuel Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Bi Fuel Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","2436","TC-CL-01: Check Truck Price lead submits successfully on Bi Fuel Trucks","CategoryPages - CategoryListing [biFuel] [en] — Bi Fuel Trucks","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on SCV
**Language:** en

**Description:**
Open the SCV page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the SCV page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","2228","TC-CL-01: Check Truck Price lead submits successfully on SCV","CategoryPages - CategoryListing [scv] [en] — SCV","2026-08-21","passed","2026-08-21","","","",""
"","4046","TC-TSR-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListingTruckSeries [ashokLeylandBoss] [en] — Ashok Leyland Boss","2026-08-21","passed","2026-08-21","","","",""
"","164","TC-NLP-03: Contact Seller lead submits successfully on BS6 Trucks","ListingPages - NewListingPages [bs6Trucks] [en] — BS6 Trucks","2026-08-21","skipped","2026-08-21","","","",""
"","2991","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [diesel] [en] — Diesel Trucks","2026-08-21","passed","2026-08-21","","","",""
"","146","TC-CL-04: Call Now assistance lead submits successfully on 18 Wheeler","CategoryPages - CategoryListing [eighteenWheeler] [en] — 18 Wheeler","2026-08-21","skipped","2026-08-21","","","",""
"","3183","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [twelveWheeler] [en] — 12 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on 16 Wheeler
**Language:** en

**Description:**
Open the 16 Wheeler page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the 16 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","2430","TC-CL-01: Check Truck Price lead submits successfully on 16 Wheeler","CategoryPages - CategoryListing [sixteenWheeler] [en] — 16 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Bi Fuel Trucks
**Language:** en

**Description:**
Open the Bi Fuel Trucks page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Bi Fuel Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","995","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on Bi Fuel Trucks","CategoryPages - CategoryListing [biFuel] [en] — Bi Fuel Trucks","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on 10 Wheeler
**Language:** en

**Description:**
Open the 10 Wheeler page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the 10 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","2182","TC-CL-01: Check Truck Price lead submits successfully on 10 Wheeler","CategoryPages - CategoryListing [tenWheeler] [en] — 10 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-TSR-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Tata Ace
**Language:** en

**Description:**
Open the Tata Ace page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Tata Ace page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1325","TC-TSR-03: Check Truck Price lead form rejects mobile that is not 10 digits on Tata Ace","CategoryPages - CategoryListingTruckSeries [tataAce] [en] — Tata Ace","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Mini Trucks
**Language:** en

**Description:**
Open the Mini Trucks page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Mini Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1240","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on Mini Trucks","CategoryPages - CategoryListing [miniTrucks] [en] — Mini Trucks","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on 8 Wheeler
**Language:** en

**Description:**
Open the 8 Wheeler page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the 8 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","980","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on 8 Wheeler","CategoryPages - CategoryListing [eightWheeler] [en] — 8 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-NLP-07
**Title:** Check Offers lead form rejects mobile that is not 10 digits on Best Trucks
**Language:** en

**Description:**
Open the Best Trucks listing page, open Check Offers, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Best Trucks listing page
2. Click Check Offers to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","15481","TC-NLP-07: Check Offers lead form rejects mobile that is not 10 digits on Best Trucks","ListingPages - NewListingPages [bestTrucks] [en] — Best Trucks","2026-08-21","failed","2026-08-21","","","",""
"","210","TC-CL-04: Call Now assistance lead submits successfully on Transit Mixer","CategoryPages - CategoryListing [transitMixer] [en] — Transit Mixer","2026-08-21","skipped","2026-08-21","","","",""
"","5091","TC-BR-00: page links resolve 200/30x; broken links are logged, not failed","Brochure - Brochure [en] — Brochure","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on 14 Wheeler
**Language:** en

**Description:**
Open the 14 Wheeler page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the 14 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1218","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on 14 Wheeler","CategoryPages - CategoryListing [fourteenWheeler] [en] — 14 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on 8 Wheeler
**Language:** en

**Description:**
Open the 8 Wheeler page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the 8 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1212","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on 8 Wheeler","CategoryPages - CategoryListing [eightWheeler] [en] — 8 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"","2319","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [petrol] [en] — Petrol Trucks","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-TBR-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Eicher Trucks
**Language:** en

**Description:**
Open the Eicher Trucks page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Eicher Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1507","TC-TBR-03: Check Truck Price lead form rejects mobile that is not 10 digits on Eicher Trucks","CategoryPages - CategoryListingBrands [eicherBrand] [en] — Eicher Trucks","2026-08-21","passed","2026-08-21","","","",""
"","170","TC-CL-04: Call Now assistance lead submits successfully on Tempo Traveller","CategoryPages - CategoryListing [tempoTraveller] [en] — Tempo Traveller","2026-08-21","skipped","2026-08-21","","","",""
"**Test Case ID:** TC-SEO-05
**Title:** Read Less is not shown before the About Truck Junction content is expanded
**Language:** en

**Description:**
Confirm the Read Less control is not present while the block is still collapsed.

**Expected Result:**
Read Less does not exist until Read More has been clicked.

**Steps:**
1. Open the About Truck Junction block
2. Verify Read Less is not shown yet","231","TC-SEO-05: Read Less is not shown before the About Truck Junction content is expanded","SEO - HomePageSeoContent [en]","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-NLP-01
**Title:** Check Offers lead submits successfully on Latest Trucks
**Language:** en

**Description:**
Open the Latest Trucks listing page, click Check Offers to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Latest Trucks listing page
2. Click Check Offers to open its lead form
3. Fill name, mobile and city
4. Submit and verify the confirmation","2642","TC-NLP-01: Check Offers lead submits successfully on Latest Trucks","ListingPages - NewListingPages [latestTrucks] [en] — Latest Trucks","2026-08-21","passed","2026-08-21","","","",""
"","188","TC-NLP-03: Contact Seller lead submits successfully on Latest Trucks","ListingPages - NewListingPages [latestTrucks] [en] — Latest Trucks","2026-08-21","skipped","2026-08-21","","","",""
"**Test Case ID:** TC-NLP-04
**Title:** Notify Me lead submits successfully on Latest Trucks
**Language:** en

**Description:**
Open the Latest Trucks listing page, click Notify Me to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Latest Trucks listing page
2. Click Notify Me to open its lead form
3. Fill name, mobile and city
4. Submit and verify the confirmation","15370","TC-NLP-04: Notify Me lead submits successfully on Latest Trucks","ListingPages - NewListingPages [latestTrucks] [en] — Latest Trucks","2026-08-21","failed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on 12 Wheeler
**Language:** en

**Description:**
Open the 12 Wheeler page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the 12 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","981","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on 12 Wheeler","CategoryPages - CategoryListing [twelveWheeler] [en] — 12 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-TSR-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Tata Ace
**Language:** en

**Description:**
Open the Tata Ace page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Tata Ace page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1375","TC-TSR-02: Check Truck Price lead form shows required validation when submitted empty on Tata Ace","CategoryPages - CategoryListingTruckSeries [tataAce] [en] — Tata Ace","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-SEO-06
**Title:** Read Less collapses the About Truck Junction content back
**Language:** ta

**Description:**
Expand via Read More, then click Read Less and confirm the block collapses back (Read More reappears).

**Expected Result:**
After Read Less, the block is collapsed and Read More is visible again.

**Steps:**
1. Open the About Truck Junction block
2. Click Read More, then Read Less
3. Verify Read More is shown again","277","TC-SEO-06: Read Less collapses the About Truck Junction content back","SEO - HomePageSeoContent [ta]","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on 22 Wheeler
**Language:** en

**Description:**
Open the 22 Wheeler page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the 22 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","2228","TC-CL-01: Check Truck Price lead submits successfully on 22 Wheeler","CategoryPages - CategoryListing [twentyTwoWheeler] [en] — 22 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"","139","TC-CL-04: Call Now assistance lead submits successfully on 8 Wheeler","CategoryPages - CategoryListing [eightWheeler] [en] — 8 Wheeler","2026-08-21","skipped","2026-08-21","","","",""
"","145","TC-CL-04: Call Now assistance lead submits successfully on 16 Wheeler","CategoryPages - CategoryListing [sixteenWheeler] [en] — 16 Wheeler","2026-08-21","skipped","2026-08-21","","","",""
"","3115","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [fourWheeler] [en] — 4 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on 18 Wheeler
**Language:** en

**Description:**
Open the 18 Wheeler page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the 18 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","958","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on 18 Wheeler","CategoryPages - CategoryListing [eighteenWheeler] [en] — 18 Wheeler","2026-08-21","passed","2026-08-21","","","",""
"","2799","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [hydrogen] [en] — Hydrogen Trucks","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-TSR-01
**Title:** Check Truck Price lead submits successfully on Tata Ace
**Language:** en

**Description:**
Open the Tata Ace page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Tata Ace page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","2669","TC-TSR-01: Check Truck Price lead submits successfully on Tata Ace","CategoryPages - CategoryListingTruckSeries [tataAce] [en] — Tata Ace","2026-08-21","passed","2026-08-21","","","",""
"","174","TC-CL-04: Call Now assistance lead submits successfully on Auto Rickshaw","CategoryPages - CategoryListing [autoRickshaw] [en] — Auto Rickshaw","2026-08-21","skipped","2026-08-21","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on SCV
**Language:** en

**Description:**
Open the SCV page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the SCV page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1575","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on SCV","CategoryPages - CategoryListing [scv] [en] — SCV","2026-08-21","passed","2026-08-21","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on Pickups
**Language:** en

**Description:**
Open the Pickups page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Pickups page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","2470","TC-CL-01: Check Truck Price lead submits successfully on Pickups","CategoryPages - CategoryListing [pickups] [en] — Pickups","2026-08-21","passed","2026-08-21","","","",""
"","154","TC-NLP-05: Call Now lead submits successfully on Best Trucks","ListingPages - NewListingPages [bestTrucks] [en] — Best Trucks","2026-08-21","skipped","2026-08-21","","","",""
