"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12786","TC-TSR-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListingTruckSeries [ashokLeylandDost] [en] — Ashok Leyland Dost","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-TYRL-03
**Title:** A second Load More still adds tyre cards on MRF Tyres
**Language:** en

**Description:**
Click Load More once on MRF Tyres, then again if it is still shown, and confirm the card list keeps growing.

**Expected Result:**
The first Load More adds cards. If Load More remains, a second click adds still more cards.

**Steps:**
1. Open MRF Tyres
2. Click Load More and verify more cards
3. Click Load More again if it is still shown","1593","TC-TYRL-03: a second Load More still adds tyre cards on MRF Tyres","UtilityPages - TyresListing [mrfTyres] [en] [desktop] — MRF Tyres","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-TYRL-01
**Title:** Load More shows more tyre cards on CEAT Tyres
**Language:** en

**Description:**
Click Load More on CEAT Tyres and confirm more tyre cards appear.

**Expected Result:**
The number of visible “View August Offer” cards increases after Load More.

**Steps:**
1. Open CEAT Tyres
2. Note how many tyre cards are shown
3. Click Load More
4. Verify more cards are shown","1239","TC-TYRL-01: Load More shows more tyre cards on CEAT Tyres","UtilityPages - TyresListing [ceatTyres] [en] [desktop] — CEAT Tyres","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-TYRL-01
**Title:** Load More shows more tyre cards on Continental Tyres
**Language:** en

**Description:**
Click Load More on Continental Tyres and confirm more tyre cards appear.

**Expected Result:**
The number of visible “View August Offer” cards increases after Load More.

**Steps:**
1. Open Continental Tyres
2. Note how many tyre cards are shown
3. Click Load More
4. Verify more cards are shown","1151","TC-TYRL-01: Load More shows more tyre cards on Continental Tyres","UtilityPages - TyresListing [continentalTyres] [en] [desktop] — Continental Tyres","2026-08-27","passed","2026-08-27","","","",""
"","3797","TC-TIY-07: Popular tab has no duplicate truck cards","Homepage - TruckInIndia [en]","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-FRU-04
**Title:** No city link shares another city's listing URL
**Language:** hi

**Description:**
Confirm the first two city links do not point at each other's used-truck-in URL.

**Expected Result:**
Each city card links only to its own city listing URL.

**Steps:**
1. Open Find Reliable Used Trucks Near You
2. Verify the first city's link does not use the second city's URL, and vice versa","1523","TC-FRU-04: no city link shares another city's listing URL","Homepage - FindReliableUsedTrucksNearYou [hi]","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-PDPI-03
**Title:** Check Offers lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Mileage
**Language:** en

**Description:**
Open Tata Yodha 2.0 Mileage, click “Check Offers”, fill a valid name, an invalid 5-digit mobile number, leave city empty, then submit.

**Expected Result:**
The mobile-format and location-required validation messages are shown, and no lead is submitted.

**Steps:**
1. Open Tata Yodha 2.0 Mileage
2. Click Check Offers
3. Fill a valid name and an invalid mobile number
4. Submit with city empty
5. Verify mobile-format and location messages","4640","TC-PDPI-03: Check Offers lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Mileage","PDP - NewTruckInternalPages [yodhaMileage] [en] — Tata Yodha 2.0 Mileage","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-TSR-04
**Title:** listing heading, filters and cards on Tata Ace
**Language:** en

**Description:**
Open Tata Ace and confirm the page heading and at least one listing card CTA. Filter By is checked when that row is present.

**Expected Result:**
Page heading is visible and at least one listing card button is shown.

**Steps:**
1. Open the Tata Ace page
2. Verify the page heading
3. Verify listing cards (and Filter By when present)","1157","TC-TSR-04: listing heading, filters and cards on Tata Ace","CategoryPages - CategoryListingTruckSeries [tataAce] [en] — Tata Ace","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-PL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on 20 ton - 40 ton Trucks
**Language:** en

**Description:**
Open the 20 ton - 40 ton Trucks page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the 20 ton - 40 ton Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2972","TC-PL-02: Check Truck Price lead form shows required validation when submitted empty on 20 ton - 40 ton Trucks","CategoryPages - PayloadListing [ton20to40] [en] — 20 ton - 40 ton Trucks","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-BR-08
**Title:** Select Truck to download Brochure and Search are visible on Brochure
**Language:** en

**Description:**
Confirm the Select Truck to download Brochure block and its Search button on Brochure.

**Expected Result:**
Select Truck to download Brochure heading and Search are visible.

**Steps:**
1. Open the Brochure page
2. Locate Select Truck to download Brochure
3. Verify Search is shown","958","TC-BR-08: Select Truck to download Brochure and Search are visible on Brochure","Brochure - Brochure [en] — Brochure","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-PTC-05
**Title:** No visible product card links to a duplicate truck
**Language:** en

**Description:**
Confirm every visible product name in Popular Truck Comparison links to a distinct truck.

**Expected Result:**
No two visible product cards share the same href.

**Steps:**
1. Open Popular Truck Comparison
2. Verify all visible product links are unique","1271","TC-PTC-05: no visible product card links to a duplicate truck","Homepage - PopularTruckComparison [en]","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-UTPDP-05
**Title:** Check Offers lead form shows required validation when submitted empty on Used Truck Detail
**Language:** en

**Description:**
Open Check Offers on a used-truck detail page and submit with name, mobile and city empty.

**Expected Result:**
The real required-field validation messages are shown, and no lead is submitted.

**Steps:**
1. Open a used-truck detail page
2. Click Check Offers
3. Leave fields empty and submit
4. Verify required-field messages","3150","TC-UTPDP-05: Check Offers lead form shows required validation when submitted empty on Used Truck Detail","UsedTruck - UsedTruckPdp [en] — Used Truck Detail","2026-08-27","passed","2026-08-27","","","",""
"","10729","TC-FRU-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - FindReliableUsedTrucksNearYou [ta]","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-TYR-03
**Title:** Lead form rejects mobile that is not 10 digits on Tyres
**Language:** en

**Description:**
Open the Tyres page, open the lead form via ""View August Offer"", fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Tyres page
2. Click a tyre card's ""View August Offer"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","2096","TC-TYR-03: lead form rejects mobile that is not 10 digits on Tyres","UtilityPages - Tyres [en] — Tyres","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-PSH-05
**Title:** No visible product card links to a duplicate used truck
**Language:** hi

**Description:**
Confirm every visible product name in Popular Second Hand Truck links to a distinct used truck.

**Expected Result:**
No two visible product cards share the same href.

**Steps:**
1. Open Popular Second Hand Truck
2. Verify all visible product links are unique","1464","TC-PSH-05: no visible product card links to a duplicate used truck","Homepage - PopularSecondHandTruck [hi]","2026-08-27","passed","2026-08-27","","","",""
"","706","TC-NLP-09: SecondaryNavbar jump links on BS6 Trucks","ListingPages - NewListingPages [bs6Trucks] [en] — BS6 Trucks","2026-08-27","skipped","2026-08-27","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on CNG Trucks
**Language:** en

**Description:**
Open the CNG Trucks page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the CNG Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2483","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on CNG Trucks","CategoryPages - CategoryListing [cng] [en] — CNG Trucks","2026-08-27","passed","2026-08-27","","","",""
"","3101","TC-SRT-10: switches tabs and updates select placeholders","Homepage - SearchRightTruck [ta]","2026-08-27","passed","2026-08-27","","","",""
"","925","TC-NLP-05: Call Now lead submits successfully on Best Trucks","ListingPages - NewListingPages [bestTrucks] [en] — Best Trucks","2026-08-27","skipped","2026-08-27","","","",""
"**Test Case ID:** TC-EV-03
**Title:** Check Truck Price lead form shows required validation when submitted empty on Electric Commercial Vehicles
**Language:** en

**Description:**
Open the Electric Commercial Vehicles page, open Check Truck Price on a truck card, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Electric Commercial Vehicles page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","4799","TC-EV-03: Check Truck Price lead form shows required validation when submitted empty on Electric Commercial Vehicles","CategoryPages - ElectricVehicle [en] — Electric Commercial Vehicles","2026-08-27","passed","2026-08-27","","","",""
"","19542","TC-LR-00: page links resolve 200/30x; broken links are logged, not failed","Login - LoginRegister [en]","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-BUS-03
**Title:** Lead form rejects mobile that is not 10 digits on SML ISUZU Buses
**Language:** en

**Description:**
Open the SML ISUZU Buses page, open the lead form via ""Check Bus Price"", fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The bus enquiry popup rejects the invalid mobile number in real time (the field reverts to empty), and submitting shows the mobile-required and location-required validation messages, with no lead submitted.

**Steps:**
1. Open the SML ISUZU Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-required and location validation messages are shown","2640","TC-BUS-03: lead form rejects mobile that is not 10 digits on SML ISUZU Buses","Buses - BusListing [smlIsuzuBuses] [en] — SML ISUZU Buses","2026-08-27","passed","2026-08-27","","","",""
"","1507","TC-SRT-08: shows body-type/brand error when Search is clicked with no body type selected","Homepage - SearchRightTruck [ta]","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Eka 3W Cargo Price in Mumbai [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on Eka 3W Cargo Price in Mumbai (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Eka 3W Cargo Price in Mumbai (en) are unchanged.

**Steps:**
1. Open Eka 3W Cargo Price in Mumbai (en)
2. Read the FAQ block
3. Compare with the stored snapshot","784","TC-SEOS-02: FAQ questions on Eka 3W Cargo Price in Mumbai [en] match the stored snapshot","SEO structure - PDP [ekaPriceMumbai] [en] — Eka 3W Cargo Price in Mumbai","2026-08-27","passed","2026-08-27","","","",""
"","36288","TC-SRT-02: Verify Only Brand selection navigates to brand page","Homepage - SearchRightTruck [ta]","2026-08-27","passed","2026-08-27","","","",""
"","1360","TC-CL-04: Call Now assistance lead submits successfully on 6 Wheeler","CategoryPages - CategoryListing [sixWheeler] [en] — 6 Wheeler","2026-08-27","skipped","2026-08-27","","","",""
"**Test Case ID:** TC-PTB-02
**Title:** All popular brand cards show name, logo, title and brand URL
**Language:** ta

**Description:**
In the Popular Truck Brands section, verify every brand card shown on this device displays the brand name, logo image, accessible title, and link to that brand’s page. Desktop shows 12 brands; mobile shows the first 6 of that same list (the extra cards are not in the page at all on mobile).

**Expected Result:**
Each brand the current device actually displays appears once with the correct visible name, logo, title attribute, and href pointing to the brand page for that language. The number of cards matches this device (12 on desktop, 6 on mobile).

**Steps:**
1. Open the Popular Truck Brands section
2. For each brand shown on this device, verify name, logo, title and URL
3. Confirm the total number of brand cards matches this device, not the other device’s count","1251","TC-PTB-02: all popular brand cards show name, logo, title and brand URL","Homepage - PopularTruckBrands [ta]","2026-08-27","passed","2026-08-27","","","",""
"","2250","TC-NLP-04: Notify Me lead submits successfully on Popular Truck","ListingPages - NewListingPages [popularTrucks] [en] — Popular Truck","2026-08-27","skipped","2026-08-27","","","",""
"**Test Case ID:** TC-PL-01
**Title:** Check Truck Price lead submits successfully on 2.5 ton - 5 ton Trucks
**Language:** en

**Description:**
Open the 2.5 ton - 5 ton Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the 2.5 ton - 5 ton Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","4161","TC-PL-01: Check Truck Price lead submits successfully on 2.5 ton - 5 ton Trucks","CategoryPages - PayloadListing [ton2_5to5] [en] — 2.5 ton - 5 ton Trucks","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on Hydrogen Trucks
**Language:** en

**Description:**
Open the Hydrogen Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Hydrogen Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","3988","TC-CL-01: Check Truck Price lead submits successfully on Hydrogen Trucks","CategoryPages - CategoryListing [hydrogen] [en] — Hydrogen Trucks","2026-08-27","passed","2026-08-27","","","",""
"","9361","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [threeWheeler] [en] — 3 Wheeler","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-NLP-09
**Title:** SecondaryNavbar jump links on Popular Truck
**Language:** en

**Description:**
Confirm the sticky SecondaryNavbar on Popular Truck shows every expected in-page jump link, then use FAQs to jump to Frequently Asked Questions.

**Expected Result:**
SecondaryNavbar items are visible and FAQs jumps to the FAQ heading.

**Steps:**
1. Open the Popular Truck listing page
2. Verify SecondaryNavbar items
3. Click FAQs
4. Verify the FAQ heading is shown","1758","TC-NLP-09: SecondaryNavbar jump links on Popular Truck","ListingPages - NewListingPages [popularTrucks] [en] — Popular Truck","2026-08-27","passed","2026-08-27","","","",""
"","3070","TC-TIY-03: Popular tab shows truck cards with Check Offers CTA","Homepage - TruckInIndia [en]","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on LPG Trucks
**Language:** en

**Description:**
Open the LPG Trucks page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the LPG Trucks page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","4210","TC-CL-04: Call Now assistance lead submits successfully on LPG Trucks","CategoryPages - CategoryListing [lpg] [en] — LPG Trucks","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-TBR-01
**Title:** Check Truck Price lead submits successfully on Ashok Leyland Trucks
**Language:** en

**Description:**
Open the Ashok Leyland Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Ashok Leyland Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","7993","TC-TBR-01: Check Truck Price lead submits successfully on Ashok Leyland Trucks","CategoryPages - CategoryListingBrands [ashokLeylandBrand] [en] — Ashok Leyland Trucks","2026-08-27","passed","2026-08-27","","","",""
"","2073","TC-CL-04: Call Now assistance lead submits successfully on 3 Wheeler","CategoryPages - CategoryListing [threeWheeler] [en] — 3 Wheeler","2026-08-27","skipped","2026-08-27","","","",""
"**Test Case ID:** TC-TBB-04
**Title:** Last news article title navigates to news page
**Language:** hi

**Description:**
Click the last (not first) visible news article title in The Buzz Board and confirm the news article page opens.

**Expected Result:**
The browser URL matches that article’s news path for the selected language.

**Steps:**
1. Open The Buzz Board
2. Click the last visible article title
3. Verify the URL is the matching news page","1915","TC-TBB-04: last news article title navigates to news page","Homepage - TheBuzzBoard [hi]","2026-08-27","passed","2026-08-27","","","",""
"","20945","TC-CDT-00: page links resolve 200/30x; broken links are logged, not failed","UtilityPages - ContentDetailPage [authorsHub] [en] — All Authors","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-PDPI-03
**Title:** Download Brochure lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Brochure
**Language:** en

**Description:**
Open Tata Yodha 2.0 Brochure, click “Download Brochure”, fill a valid name, an invalid 5-digit mobile number, leave city empty, then submit.

**Expected Result:**
The mobile-format and location-required validation messages are shown, and no lead is submitted.

**Steps:**
1. Open Tata Yodha 2.0 Brochure
2. Click Download Brochure
3. Fill a valid name and an invalid mobile number
4. Submit with city empty
5. Verify mobile-format and location messages","2311","TC-PDPI-03: Download Brochure lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Brochure","PDP - NewTruckInternalPages [yodhaBrochure] [en] — Tata Yodha 2.0 Brochure","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-BUS-03
**Title:** Lead form rejects mobile that is not 10 digits on New Buses
**Language:** en

**Description:**
Open the New Buses page, open the lead form via ""Check Bus Price"", fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The bus enquiry popup rejects the invalid mobile number in real time (the field reverts to empty), and submitting shows the mobile-required and location-required validation messages, with no lead submitted.

**Steps:**
1. Open the New Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-required and location validation messages are shown","2883","TC-BUS-03: lead form rejects mobile that is not 10 digits on New Buses","Buses - BusListing [newBuses] [en] — New Buses","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Transit Mixer
**Language:** en

**Description:**
Open the Transit Mixer page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Transit Mixer page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","3079","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on Transit Mixer","CategoryPages - CategoryListing [transitMixer] [en] — Transit Mixer","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on Tippers
**Language:** en

**Description:**
Open the Tippers page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Tippers page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","7343","TC-CL-01: Check Truck Price lead submits successfully on Tippers","CategoryPages - CategoryListing [tippers] [en] — Tippers","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-LR-05
**Title:** Continue stays disabled on an empty register form
**Language:** en

**Description:**
Open REGISTER with all fields empty and confirm Continue is not available to submit.

**Expected Result:**
Continue is disabled (or visually disabled) while the form is empty.

**Steps:**
1. Open /login
2. Click REGISTER
3. Verify Continue is disabled","2214","TC-LR-05: Continue stays disabled on an empty register form","Login - LoginRegister [en]","2026-08-27","passed","2026-08-27","","","",""
"","8008","TC-DIR-00: page links resolve 200/30x; broken links are logged, not failed","UtilityPages - DirectoryPage [allBusBrands] [en] — Top Bus Brands","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-BUS-01
**Title:** Lead submits successfully on Latest Buses
**Language:** en

**Description:**
Open the Latest Buses page, click ""Check Bus Price"" to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Latest Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","4481","TC-BUS-01: lead submits successfully on Latest Buses","Buses - BusListing [latestBuses] [en] — Latest Buses","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-NTPDP-04
**Title:** Get Offers lead shows validation when empty for Tata Yodha 2.0
**Language:** en

**Description:**
Submit the launch Get Offers lead with empty name, mobile and city and confirm required-field messages.

**Expected Result:**
Validation messages appear for name, mobile and location; thank-you is not shown.

**Steps:**
1. With launch Get Offers lead still open from prior step
2. Click Get Offers without filling fields
3. Verify required validation messages","1315","TC-NTPDP-04: Get Offers lead shows validation when empty for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-BUSPDP-03
**Title:** Check Offers lead form rejects mobile that is not 10 digits on Tata Starbus Ultra City Electric
**Language:** en

**Description:**
Open Tata Starbus Ultra City Electric, click Check Offers, fill a valid name, an invalid 5-digit mobile number, leave city empty, then submit.

**Expected Result:**
The bus enquiry popup rejects the invalid mobile number in real time (the field reverts to empty), and submitting shows the mobile-required and location-required validation messages, with no lead submitted.

**Steps:**
1. Open Tata Starbus Ultra City Electric
2. Click Check Offers
3. Fill a valid name and an invalid mobile number
4. Submit with city empty
5. Verify mobile-format and location messages","2276","TC-BUSPDP-03: Check Offers lead form rejects mobile that is not 10 digits on Tata Starbus Ultra City Electric","Buses - BusPdp [starbusUltraCityElectric] [en] — Tata Starbus Ultra City Electric","2026-08-27","passed","2026-08-27","","","",""
"**Test Case ID:** TC-BUS-01
**Title:** Lead submits successfully on SML ISUZU Buses
**Language:** en

**Description:**
Open the SML ISUZU Buses page, click ""Check Bus Price"" to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the SML ISUZU Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","6231","TC-BUS-01: lead submits successfully on SML ISUZU Buses","Buses - BusListing [smlIsuzuBuses] [en] — SML ISUZU Buses","2026-08-27","passed","2026-08-27","","","",""
