"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Test Case ID:** TC-SEOS-05
**Title:** Meta title/description/keywords on HCV [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the <title>, meta description and meta keywords on HCV (hi) with the stored snapshot. Allure and artifacts/seo-structure-report.xlsx (Meta sheet) show expected vs actual so a real content/tag change can be copied into test data after it is confirmed.

**Expected Result:**
The page title, meta description and meta keywords on HCV (hi) are unchanged from the snapshot.

**Steps:**
1. Open HCV (hi)
2. Read <title>, meta description and meta keywords
3. Compare with the stored snapshot","983","TC-SEOS-05: meta title/description/keywords on HCV [hi] match the stored snapshot","SEO structure - CategoryPages [hcv] [hi] — HCV","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Mini Trucks
**Language:** en

**Description:**
Open the Mini Trucks page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Mini Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1909","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on Mini Trucks","CategoryPages - CategoryListing [miniTrucks] [en] — Mini Trucks","2026-09-07","passed","2026-09-07","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on BS6 Trucks [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on BS6 Trucks (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
BS6 Trucks (hi) still has no FAQ section.

**Steps:**
1. Open BS6 Trucks (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","900","TC-SEOS-02: FAQ questions on BS6 Trucks [hi] match the stored snapshot","SEO structure - ListingPages [bs6Trucks] [hi] — BS6 Trucks","2026-09-08","passed","2026-09-08","","","",""
"","22689","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [lpg] [hi] — LPG Trucks","2026-09-08","passed","2026-09-08","","","",""
"","23010","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [lng] [en] — LNG Trucks","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-TSR-04
**Title:** listing heading, filters and cards on Mahindra Bolero
**Language:** en

**Description:**
Open Mahindra Bolero and confirm the page heading and at least one listing card CTA. Filter By is checked when that row is present.

**Expected Result:**
Page heading is visible and at least one listing card button is shown.

**Steps:**
1. Open the Mahindra Bolero page
2. Verify the page heading
3. Verify listing cards (and Filter By when present)","1341","TC-TSR-04: listing heading, filters and cards on Mahindra Bolero","CategoryPages - CategoryListingTruckSeries [mahindraBolero] [en] — Mahindra Bolero","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on 14 Wheeler [hi]
**Language:** hi

**Description:**
Confirm every heading stored for 14 Wheeler (hi) still exists on the live page.

**Expected Result:**
No stored heading is missing on 14 Wheeler (hi).

**Steps:**
1. Open 14 Wheeler (hi)
2. Check each stored heading is still on the page","1016","TC-SEOS-03: none of the stored headings are missing on 14 Wheeler [hi]","SEO structure - CategoryPages [fourteenWheeler] [hi] — 14 Wheeler","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Pickups [en]
**Language:** en

**Description:**
Confirm every heading stored for Pickups (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on Pickups (en).

**Steps:**
1. Open Pickups (en)
2. Check each stored heading is still on the page","1009","TC-SEOS-03: none of the stored headings are missing on Pickups [en]","SEO structure - CategoryPages [pickups] [en] — Pickups","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on E Challan [ta]
**Language:** ta

**Description:**
Confirm every heading stored for E Challan (ta) still exists on the live page.

**Expected Result:**
No stored heading is missing on E Challan (ta).

**Steps:**
1. Open E Challan (ta)
2. Check each stored heading is still on the page","694","TC-SEOS-03: none of the stored headings are missing on E Challan [ta]","SEO structure - UsedTruck [eChallan] [ta] — E Challan","2026-09-08","passed","2026-09-08","","","",""
"","3238","TC-SRT-05: searches by budget and navigates away from the homepage form","Homepage - SearchRightTruck [hi]","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on 12 Wheeler
**Language:** en

**Description:**
Open the 12 Wheeler page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the 12 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","4603","TC-CL-01: Check Truck Price lead submits successfully on 12 Wheeler","CategoryPages - CategoryListing [twelveWheeler] [en] — 12 Wheeler","2026-09-08","passed","2026-09-08","","","",""
"","20270","TC-CUS-00: page links resolve 200/30x; broken links are logged, not failed","UtilityPages - ContactUs [en] — Contact Us","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-BUS-03
**Title:** Lead form rejects mobile that is not 10 digits on Latest Buses
**Language:** en

**Description:**
Open the Latest Buses page, open the lead form via ""Check Bus Price"", fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The bus enquiry popup rejects the invalid mobile number in real time (the field reverts to empty), and submitting shows the mobile-required and location-required validation messages, with no lead submitted.

**Steps:**
1. Open the Latest Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-required and location validation messages are shown","2264","TC-BUS-03: lead form rejects mobile that is not 10 digits on Latest Buses","Buses - BusListing [latestBuses] [en] — Latest Buses","2026-09-07","passed","2026-09-07","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on MRF Tyres [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on MRF Tyres (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on MRF Tyres (en) are unchanged.

**Steps:**
1. Open MRF Tyres (en)
2. Read the FAQ block
3. Compare with the stored snapshot","660","TC-SEOS-02: FAQ questions on MRF Tyres [en] match the stored snapshot","SEO structure - UtilityPages [mrfTyres] [en] — MRF Tyres","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on CV Permit [ta] matches the stored snapshot
**Language:** ta

**Description:**
Open CV Permit (ta) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on CV Permit (ta) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open CV Permit (ta)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","668","TC-SEOS-01: heading structure on CV Permit [ta] matches the stored snapshot","SEO structure - UsedTruck [cvPermit] [ta] — CV Permit","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Under 1 Ton Trucks [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on Under 1 Ton Trucks (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Under 1 Ton Trucks (hi) are unchanged.

**Steps:**
1. Open Under 1 Ton Trucks (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","938","TC-SEOS-02: FAQ questions on Under 1 Ton Trucks [hi] match the stored snapshot","SEO structure - CategoryPages [under1Ton] [hi] — Under 1 Ton Trucks","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-TYRSEO-03
**Title:** FAQ heading and questions are listed on Goodyear Tyres
**Language:** en

**Description:**
Confirm Goodyear Tyres shows the FAQ heading and each expected question.

**Expected Result:**
“Frequently Asked Questions” and the listed questions are present.

**Steps:**
1. Open Goodyear Tyres
2. Scroll to FAQ
3. Verify heading and questions","754","TC-TYRSEO-03: FAQ heading and questions are listed on Goodyear Tyres","SEO - TyresSeoContent [goodyearTyres] [en] [desktop] — Goodyear Tyres","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-BUS-01
**Title:** Lead submits successfully on SML ISUZU Buses
**Language:** en

**Description:**
Open the SML ISUZU Buses page, click ""Check Bus Price"" to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the SML ISUZU Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","3610","TC-BUS-01: lead submits successfully on SML ISUZU Buses","Buses - BusListing [smlIsuzuBuses] [en] — SML ISUZU Buses","2026-09-07","passed","2026-09-07","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on 10 ton - 20 ton Trucks [ta] match the stored snapshot
**Language:** ta

**Description:**
Compare the FAQ heading and questions on 10 ton - 20 ton Trucks (ta) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
10 ton - 20 ton Trucks (ta) still has no FAQ section.

**Steps:**
1. Open 10 ton - 20 ton Trucks (ta)
2. Read the FAQ block
3. Compare with the stored snapshot","1766","TC-SEOS-02: FAQ questions on 10 ton - 20 ton Trucks [ta] match the stored snapshot","SEO structure - CategoryPages [ton10to20] [ta] — 10 ton - 20 ton Trucks","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on BS6 Trucks [ta] match the stored snapshot
**Language:** ta

**Description:**
Compare the FAQ heading and questions on BS6 Trucks (ta) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
BS6 Trucks (ta) still has no FAQ section.

**Steps:**
1. Open BS6 Trucks (ta)
2. Read the FAQ block
3. Compare with the stored snapshot","890","TC-SEOS-02: FAQ questions on BS6 Trucks [ta] match the stored snapshot","SEO structure - ListingPages [bs6Trucks] [ta] — BS6 Trucks","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tata Yodha 2.0 Videos [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on Tata Yodha 2.0 Videos (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
Tata Yodha 2.0 Videos (hi) still has no FAQ section.

**Steps:**
1. Open Tata Yodha 2.0 Videos (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","708","TC-SEOS-02: FAQ questions on Tata Yodha 2.0 Videos [hi] match the stored snapshot","SEO structure - PDP [yodhaVideos] [hi] — Tata Yodha 2.0 Videos","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-PDPI-03
**Title:** Check Offers lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Specifications
**Language:** en

**Description:**
Open Tata Yodha 2.0 Specifications, click “Check Offers”, fill a valid name, an invalid 5-digit mobile number, leave city empty, then submit.

**Expected Result:**
The mobile-format and location-required validation messages are shown, and no lead is submitted.

**Steps:**
1. Open Tata Yodha 2.0 Specifications
2. Click Check Offers
3. Fill a valid name and an invalid mobile number
4. Submit with city empty
5. Verify mobile-format and location messages","2839","TC-PDPI-03: Check Offers lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Specifications","PDP - NewTruckInternalPages [yodhaSpecifications] [en] — Tata Yodha 2.0 Specifications","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Videos [hi]
**Language:** hi

**Description:**
Confirm every heading stored for Videos (hi) still exists on the live page.

**Expected Result:**
No stored heading is missing on Videos (hi).

**Steps:**
1. Open Videos (hi)
2. Check each stored heading is still on the page","592","TC-SEOS-03: none of the stored headings are missing on Videos [hi]","SEO structure - UtilityPages [videos] [hi] — Videos","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Mini Trucks [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on Mini Trucks (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Mini Trucks (hi) are unchanged.

**Steps:**
1. Open Mini Trucks (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","1618","TC-SEOS-02: FAQ questions on Mini Trucks [hi] match the stored snapshot","SEO structure - CategoryPages [miniTrucks] [hi] — Mini Trucks","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tata Yodha 2.0 [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on Tata Yodha 2.0 (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Tata Yodha 2.0 (hi) are unchanged.

**Steps:**
1. Open Tata Yodha 2.0 (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","2117","TC-SEOS-02: FAQ questions on Tata Yodha 2.0 [hi] match the stored snapshot","SEO structure - PDP [yodha20] [hi] — Tata Yodha 2.0","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on 12 Wheeler [hi] matches the stored snapshot
**Language:** hi

**Description:**
Open 12 Wheeler (hi) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on 12 Wheeler (hi) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open 12 Wheeler (hi)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","1873","TC-SEOS-01: heading structure on 12 Wheeler [hi] matches the stored snapshot","SEO structure - CategoryPages [twelveWheeler] [hi] — 12 Wheeler","2026-09-08","failed","2026-09-08","","","",""
"**Test Case ID:** TC-BUSPDP-02
**Title:** Check Offers lead form shows required validation when submitted empty on Tata Starbus Ultra City Electric
**Language:** en

**Description:**
Open Tata Starbus Ultra City Electric, click Check Offers, and submit with name, mobile and city all left empty.

**Expected Result:**
The real required-field validation messages for name, mobile and location are shown, and no lead is submitted.

**Steps:**
1. Open Tata Starbus Ultra City Electric
2. Click Check Offers
3. Leave name, mobile and city empty and submit
4. Verify the three required-field messages","1832","TC-BUSPDP-02: Check Offers lead form shows required validation when submitted empty on Tata Starbus Ultra City Electric","Buses - BusPdp [starbusUltraCityElectric] [en] — Tata Starbus Ultra City Electric","2026-09-07","passed","2026-09-07","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Diesel Trucks [hi] matches the stored snapshot
**Language:** hi

**Description:**
Open Diesel Trucks (hi) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Diesel Trucks (hi) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Diesel Trucks (hi)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","1309","TC-SEOS-01: heading structure on Diesel Trucks [hi] matches the stored snapshot","SEO structure - CategoryPages [diesel] [hi] — Diesel Trucks","2026-09-08","passed","2026-09-08","","","",""
"","1088","TC-TIY-15: every visible Popular card has title, price and Check Offers CTA","Homepage - TruckInIndia [en]","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Brand And Tonnage [hi]
**Language:** hi

**Description:**
Confirm every heading stored for Brand And Tonnage (hi) still exists on the live page.

**Expected Result:**
No stored heading is missing on Brand And Tonnage (hi).

**Steps:**
1. Open Brand And Tonnage (hi)
2. Check each stored heading is still on the page","566","TC-SEOS-03: none of the stored headings are missing on Brand And Tonnage [hi]","SEO structure - UtilityPages [brandAndTonnage] [hi] — Brand And Tonnage","2026-09-08","passed","2026-09-08","","","",""
"**Test Case ID:** TC-TYRSEO-05
**Title:** Read Less is not shown before About is expanded on MRF Tyres
**Language:** en

**Description:**
Confirm Read Less is absent on MRF Tyres while the About block is still collapsed.

**Expected Result:**
Read Less does not exist until Read More is clicked.

**Steps:**
1. Open MRF Tyres About block
2. Verify Read Less is not shown","724","TC-TYRSEO-05: Read Less is not shown before About is expanded on MRF Tyres","SEO - TyresSeoContent [mrfTyres] [en] [mobile] — MRF Tyres","2026-09-08","passed","2026-09-08","","","",""
