"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Test Case ID:** TC-BUS-03
**Title:** Lead form rejects mobile that is not 10 digits on New Buses
**Language:** en

**Description:**
Open the New Buses page, open the lead form via ""Check Bus Price"", fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The bus enquiry popup rejects the invalid mobile number in real time (the field reverts to empty), and submitting shows the mobile-required and location-required validation messages, with no lead submitted.

**Steps:**
1. Open the New Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-required and location validation messages are shown","2772","TC-BUS-03: lead form rejects mobile that is not 10 digits on New Buses","Buses - BusListing [newBuses] [en] — New Buses","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-PTB-04
**Title:** No broken brand logos appear in Popular Truck Brands
**Language:** hi

**Description:**
Verify every brand logo image in the Popular Truck Brands section loads successfully and is not broken or missing.

**Expected Result:**
Each brand card logo has a valid image URL and the image finishes loading with a non-zero size (logo is visible to the user).

**Steps:**
1. Open the Popular Truck Brands section
2. For each brand card, check the logo image source
3. Confirm each logo image has loaded successfully","2907","TC-PTB-04: no broken brand logos appear in Popular Truck Brands","Homepage - PopularTruckBrands [hi]","2026-08-23","passed","2026-08-23","","","",""
"","170661","TC-SRT-03: Verify brand and model selection navigates to model PDP page","Homepage - SearchRightTruck [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on CNG Trucks
**Language:** en

**Description:**
Open the CNG Trucks page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the CNG Trucks page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","5882","TC-CL-04: Call Now assistance lead submits successfully on CNG Trucks","CategoryPages - CategoryListing [cng] [en] — CNG Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-SEO-03
**Title:** Expanded English SEO headings are visible
**Language:** en

**Description:**
After expanding Read More on English, confirm all expected SEO sub-headings inside the About block are visible.

**Expected Result:**
Each expected SEO heading (for example Get the Best Trucks in India 2026, Why Choose Truck Junction?) is visible in the expanded block.

**Steps:**
1. Open About Truck Junction
2. Click Read More
3. Verify each expected SEO heading is visible","1054","TC-SEO-03: expanded English SEO headings are visible","SEO - HomePageSeoContent [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-BR-01
**Title:** Download Brochure lead submits successfully on Brochure
**Language:** en

**Description:**
Open the Brochure page, click Download Brochure to open its lead form (the same shared Check Offers modal, submit button reads ""Check Offers""), fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Brochure page
2. Click Download Brochure to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","5326","TC-BR-01: Download Brochure lead submits successfully on Brochure","Brochure - Brochure [en] — Brochure","2026-08-23","passed","2026-08-23","","","",""
"","9394","TC-PTC-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - PopularTruckComparison [ta]","2026-08-23","passed","2026-08-23","","","",""
"","8163","TC-NLP-00: page links resolve 200/30x; broken links are logged, not failed","ListingPages - NewListingPages [popularTrucks] [en] — Popular Truck","2026-08-23","passed","2026-08-23","","","",""
"","6486","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [miniTrucks] [en] — Mini Trucks","2026-08-23","passed","2026-08-23","","","",""
"","1275","TC-TIY-10: View All does not keep Popular URL after switching to Upcoming","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"","7647","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [autoRickshaw] [en] — Auto Rickshaw","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-08
**Title:** EMI block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify the EMI section heading when present on Tata Yodha 2.0.

**Expected Result:**
EMI heading is visible, or the case is skipped if not on this PDP.

**Steps:**
1. Open PDP
2. Locate EMI heading if present","73","TC-NTPDP-08: EMI block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-LTU-01
**Title:** Latest Truck Updates section is visible with videos
**Language:** hi

**Description:**
Open the homepage and locate Latest Truck Updates. Confirm the section heading and at least one video title are shown.

**Expected Result:**
Latest Truck Updates is visible with the correct localized heading and one or more video titles.

**Steps:**
1. Open the homepage for the selected language
2. Scroll to Latest Truck Updates
3. Verify heading and video titles are visible","1547","TC-LTU-01: Latest Truck Updates section is visible with videos","Homepage - LatestTruckUpdates [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-BUT-03
**Title:** Contact Seller lead form rejects mobile that is not 10 digits on Buy Used Trucks
**Language:** en

**Description:**
Open the Buy Used Trucks page, open Contact Seller, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Buy Used Trucks page
2. Open the Contact Seller lead form from a visible card
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1922","TC-BUT-03: Contact Seller lead form rejects mobile that is not 10 digits on Buy Used Trucks","UsedTruck - BuyUsedTrucks [en] — Buy Used Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-BUS-01
**Title:** Lead submits successfully on Ashok Leyland Buses
**Language:** en

**Description:**
Open the Ashok Leyland Buses page, click ""Check Bus Price"" to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Ashok Leyland Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","3712","TC-BUS-01: lead submits successfully on Ashok Leyland Buses","Buses - BusListing [ashokLeylandBuses] [en] — Ashok Leyland Buses","2026-08-23","passed","2026-08-23","","","",""
"","1808","TC-SRT-10: switches tabs and updates select placeholders","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-06
**Title:** Hero heading and primary CTAs for Eka 3W Cargo
**Language:** en

**Description:**
Confirm the product H1 and primary CTAs (Get On Road Price, Check Offers) on Eka 3W Cargo.

**Expected Result:**
H1 matches the product name; Get On Road Price and Check Offers are visible.

**Steps:**
1. Open PDP and close launch lead
2. Verify H1
3. Verify Get On Road Price and Check Offers","49","TC-NTPDP-06: Hero heading and primary CTAs for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Diesel Trucks
**Language:** en

**Description:**
Open the Diesel Trucks page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Diesel Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","2077","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on Diesel Trucks","CategoryPages - CategoryListing [diesel] [en] — Diesel Trucks","2026-08-23","passed","2026-08-23","","","",""
"","8306","TC-LTU-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - LatestTruckUpdates [hi]","2026-08-23","passed","2026-08-23","","","",""
"","900","TC-NLP-06: Check Offers lead form shows required validation when submitted empty on Popular Truck","ListingPages - NewListingPages [popularTrucks] [en] — Popular Truck","2026-08-23","skipped","2026-08-23","","","",""
"","6334","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [transitMixer] [en] — Transit Mixer","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Auto Rickshaw
**Language:** en

**Description:**
Open the Auto Rickshaw page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Auto Rickshaw page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","2046","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on Auto Rickshaw","CategoryPages - CategoryListing [autoRickshaw] [en] — Auto Rickshaw","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on 18 Wheeler
**Language:** en

**Description:**
Open the 18 Wheeler page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the 18 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","4789","TC-CL-01: Check Truck Price lead submits successfully on 18 Wheeler","CategoryPages - CategoryListing [eighteenWheeler] [en] — 18 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-23
**Title:** Usage block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify Usage section when present on Tata Yodha 2.0.

**Expected Result:**
Usage heading is visible, or skipped.

**Steps:**
1. Open PDP
2. Locate Usage if present","49","TC-NTPDP-23: Usage block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"","7","TC-NTPDP-10: Expert Review block for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-23","skipped","2026-08-23","","Page blocks (same session)","",""
"","13529","TC-PTB-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - PopularTruckBrands [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-PTB-04
**Title:** No broken brand logos appear in Popular Truck Brands
**Language:** en

**Description:**
Verify every brand logo image in the Popular Truck Brands section loads successfully and is not broken or missing.

**Expected Result:**
Each brand card logo has a valid image URL and the image finishes loading with a non-zero size (logo is visible to the user).

**Steps:**
1. Open the Popular Truck Brands section
2. For each brand card, check the logo image source
3. Confirm each logo image has loaded successfully","1086","TC-PTB-04: no broken brand logos appear in Popular Truck Brands","Homepage - PopularTruckBrands [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-06
**Title:** Hero heading and primary CTAs for Tata Yodha 2.0
**Language:** en

**Description:**
Confirm the product H1 and primary CTAs (Get On Road Price, Check Offers) on Tata Yodha 2.0.

**Expected Result:**
H1 matches the product name; Get On Road Price and Check Offers are visible.

**Steps:**
1. Open PDP and close launch lead
2. Verify H1
3. Verify Get On Road Price and Check Offers","181","TC-NTPDP-06: Hero heading and primary CTAs for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-NTPDP-25
**Title:** Book Free Test Drive CTA for Eka 3W Cargo
**Language:** en

**Description:**
Confirm Book Free Test Drive is shown on Eka 3W Cargo.

**Expected Result:**
Book Free Test Drive control is visible.

**Steps:**
1. Open PDP
2. Locate Book Free Test Drive
3. Verify visible","37","TC-NTPDP-25: Book Free Test Drive CTA for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-TSR-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Tata Ace
**Language:** en

**Description:**
Open the Tata Ace page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Tata Ace page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","3567","TC-TSR-03: Check Truck Price lead form rejects mobile that is not 10 digits on Tata Ace","CategoryPages - CategoryListingTruckSeries [tataAce] [en] — Tata Ace","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-TBR-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Tata Trucks
**Language:** en

**Description:**
Open the Tata Trucks page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Tata Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2288","TC-TBR-02: Check Truck Price lead form shows required validation when submitted empty on Tata Trucks","CategoryPages - CategoryListingBrands [tataBrand] [en] — Tata Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-LMC-03
**Title:** One Check Offers lead from 3 व्हीलर tab submits successfully
**Language:** hi

**Description:**
Open the 3 व्हीलर tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the 3 व्हीलर tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","4538","TC-LMC-03: one Check Offers lead from 3 व्हीलर tab submits successfully","Homepage - LatestModelsByCategory [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-LMC-05
**Title:** One Check Offers lead from மின்சார ரிக்ஷா tab submits successfully
**Language:** ta

**Description:**
Open the மின்சார ரிக்ஷா tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the மின்சார ரிக்ஷா tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","4543","TC-LMC-05: one Check Offers lead from மின்சார ரிக்ஷா tab submits successfully","Homepage - LatestModelsByCategory [ta]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-19
**Title:** Reviews block for Eka 3W Cargo
**Language:** en

**Description:**
Verify User Reviews / Reviews for Eka 3W Cargo.

**Expected Result:**
Reviews heading is visible.

**Steps:**
1. Open PDP
2. Scroll to Reviews
3. Verify heading","40","TC-NTPDP-19: Reviews block for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-LMC-10
**Title:** Check Offers lead form shows required validation when submitted empty
**Language:** en

**Description:**
On the default 3 Wheelers tab, open Check Offers and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the default 3 Wheelers tab
2. Open Check Offers on one visible card
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2230","TC-LMC-10: Check Offers lead form shows required validation when submitted empty","Homepage - LatestModelsByCategory [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-EV-03
**Title:** Check Truck Price lead form shows required validation when submitted empty on Electric Commercial Vehicles
**Language:** en

**Description:**
Open the Electric Commercial Vehicles page, open Check Truck Price on a truck card, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Electric Commercial Vehicles page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2121","TC-EV-03: Check Truck Price lead form shows required validation when submitted empty on Electric Commercial Vehicles","CategoryPages - ElectricVehicle [en] — Electric Commercial Vehicles","2026-08-23","passed","2026-08-23","","","",""
"","1307","TC-TIY-09: View All does not keep Popular URL after switching to Latest","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"","1292","TC-SRT-11: lists expected sample brands with localized labels","Homepage - SearchRightTruck [ta]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on 22 Wheeler
**Language:** en

**Description:**
Open the 22 Wheeler page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the 22 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1923","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on 22 Wheeler","CategoryPages - CategoryListing [twentyTwoWheeler] [en] — 22 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-TSR-01
**Title:** Check Truck Price lead submits successfully on Ashok Leyland Dost
**Language:** en

**Description:**
Open the Ashok Leyland Dost page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Ashok Leyland Dost page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","3772","TC-TSR-01: Check Truck Price lead submits successfully on Ashok Leyland Dost","CategoryPages - CategoryListingTruckSeries [ashokLeylandDost] [en] — Ashok Leyland Dost","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-PTB-06
**Title:** View All Brands link navigates to the brands listing page
**Language:** en

**Description:**
Locate the View All Brands link near the Popular Truck Brands section and open it to confirm it leads to the full brands listing page.

**Expected Result:**
The View All Brands link is visible with the correct label and href, and clicking it navigates to /{language}/brands.

**Steps:**
1. Open the Popular Truck Brands section
2. Verify the View All Brands link label and URL
3. Click View All Brands
4. Verify the brands listing page opens","3342","TC-PTB-06: View All Brands link navigates to the brands listing page","Homepage - PopularTruckBrands [en]","2026-08-23","passed","2026-08-23","","","",""
"","1178","TC-TIY-07: Popular tab has no duplicate truck cards","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"","6844","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [cng] [en] — CNG Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-LMC-04
**Title:** One Check Offers lead from Auto Rickshaw tab submits successfully
**Language:** en

**Description:**
Open the Auto Rickshaw tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the Auto Rickshaw tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","7074","TC-LMC-04: one Check Offers lead from Auto Rickshaw tab submits successfully","Homepage - LatestModelsByCategory [en]","2026-08-23","passed","2026-08-23","","","",""
"","7805","TC-FRU-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - FindReliableUsedTrucksNearYou [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-PSH-05
**Title:** No visible product card links to a duplicate used truck
**Language:** hi

**Description:**
Confirm every visible product name in Popular Second Hand Truck links to a distinct used truck.

**Expected Result:**
No two visible product cards share the same href.

**Steps:**
1. Open Popular Second Hand Truck
2. Verify all visible product links are unique","1702","TC-PSH-05: no visible product card links to a duplicate used truck","Homepage - PopularSecondHandTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-LMC-03
**Title:** One Check Offers lead from 3 Wheelers tab submits successfully
**Language:** en

**Description:**
Open the 3 Wheelers tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the 3 Wheelers tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","6395","TC-LMC-03: one Check Offers lead from 3 Wheelers tab submits successfully","Homepage - LatestModelsByCategory [en]","2026-08-23","passed","2026-08-23","","","",""
"","1444","TC-SRT-09: shows budget/brand error when Search is clicked with no budget selected","Homepage - SearchRightTruck [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-03
**Title:** Get Offers lead submits successfully for Eka 3W Cargo
**Language:** en

**Description:**
Fill name, mobile and city on the open Get Offers lead for Eka 3W Cargo and submit.

**Expected Result:**
User sees the thank-you confirmation after submitting Get Offers.

**Steps:**
1. On the same launch Get Offers lead after validation
2. Enter name, mobile and city
3. Click Get Offers
4. Verify thank-you message","2571","TC-NTPDP-03: Get Offers lead submits successfully for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-FRU-02
**Title:** All city links show expected name and used-truck-in URL
**Language:** hi

**Description:**
In Find Reliable Used Trucks Near You, verify every expected city appears with the correct name and city listing URL.

**Expected Result:**
Each city from test data is visible with the matching title and /{lang}/used-truck-in-{city} path.

**Steps:**
1. Open Find Reliable Used Trucks Near You
2. For each expected city, verify name and URL
3. Confirm the number of city links matches test data","1322","TC-FRU-02: all city links show expected name and used-truck-in URL","Homepage - FindReliableUsedTrucksNearYou [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-TBB-01
**Title:** The Buzz Board section is visible with news articles
**Language:** en

**Description:**
Open the homepage and locate The Buzz Board. Confirm the section heading and at least one news article title are shown.

**Expected Result:**
The Buzz Board is visible with the correct localized heading and one or more news article titles.

**Steps:**
1. Open the homepage for the selected language
2. Scroll to The Buzz Board
3. Verify heading and article titles are visible","3614","TC-TBB-01: The Buzz Board section is visible with news articles","Homepage - TheBuzzBoard [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-07
**Title:** Check Offers lead form rejects mobile that is not 10 digits on BS6 Trucks
**Language:** en

**Description:**
Open the BS6 Trucks listing page, open Check Offers, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the BS6 Trucks listing page
2. Click Check Offers to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1834","TC-NLP-07: Check Offers lead form rejects mobile that is not 10 digits on BS6 Trucks","ListingPages - NewListingPages [bs6Trucks] [en] — BS6 Trucks","2026-08-23","passed","2026-08-23","","","",""
"","4560","TC-TIY-19: Upcoming Check Offers submits lead and shows Thank You modal","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"","8828","TC-TSR-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListingTruckSeries [tataAce] [en] — Tata Ace","2026-08-23","passed","2026-08-23","","","",""
