"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Test Case ID:** TC-LMC-07
**Title:** One Check Offers lead from SCV tab submits successfully
**Language:** en

**Description:**
Open the SCV tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the SCV tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","6081","TC-LMC-07: one Check Offers lead from SCV tab submits successfully","Homepage - LatestModelsByCategory [en]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-ECV-01
**Title:** Electric Commercial Vehicles section is visible
**Language:** ta

**Description:**
Open the homepage and locate the Electric Commercial Vehicles section. Confirm the section is shown with the correct heading for the selected language.

**Expected Result:**
The Electric Commercial Vehicles section is visible and the heading matches the expected localized text (for example, “Electric Commercial Vehicles” in English).

**Steps:**
1. Open the homepage for the selected language
2. Scroll to the Electric Commercial Vehicles section
3. Verify the section and heading are visible","1606","TC-ECV-01: Electric Commercial Vehicles section is visible","Homepage - ElectricCommercialVehicles [ta]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-VHR-02
**Title:** Contact Seller lead submits successfully on Vehicle Report
**Language:** en

**Description:**
Open the Vehicle Report page, open the shared Check Offers lead form via Contact Seller, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Vehicle Report page
2. Open the Contact Seller lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","4118","TC-VHR-02: Contact Seller lead submits successfully on Vehicle Report","UsedTruck - VehicleReport [en] — Vehicle Report","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-BUS-03
**Title:** Lead form rejects mobile that is not 10 digits on Latest Buses
**Language:** en

**Description:**
Open the Latest Buses page, open the lead form via ""Check Bus Price"", fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The bus enquiry popup rejects the invalid mobile number in real time (the field reverts to empty), and submitting shows the mobile-required and location-required validation messages, with no lead submitted.

**Steps:**
1. Open the Latest Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-required and location validation messages are shown","1961","TC-BUS-03: lead form rejects mobile that is not 10 digits on Latest Buses","Buses - BusListing [latestBuses] [en] — Latest Buses","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on Diesel Trucks
**Language:** en

**Description:**
Open the Diesel Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Diesel Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","6853","TC-CL-01: Check Truck Price lead submits successfully on Diesel Trucks","CategoryPages - CategoryListing [diesel] [en] — Diesel Trucks","2026-08-24","passed","2026-08-24","","","",""
"","852","TC-CL-04: Call Now assistance lead submits successfully on 16 Wheeler","CategoryPages - CategoryListing [sixteenWheeler] [en] — 16 Wheeler","2026-08-24","skipped","2026-08-24","","","",""
"","9013","TC-LTU-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - LatestTruckUpdates [ta]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-TBR-01
**Title:** Check Truck Price lead submits successfully on Ashok Leyland Trucks
**Language:** en

**Description:**
Open the Ashok Leyland Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Ashok Leyland Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","5949","TC-TBR-01: Check Truck Price lead submits successfully on Ashok Leyland Trucks","CategoryPages - CategoryListingBrands [ashokLeylandBrand] [en] — Ashok Leyland Trucks","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on LPG Trucks
**Language:** en

**Description:**
Open the LPG Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the LPG Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","8655","TC-CL-01: Check Truck Price lead submits successfully on LPG Trucks","CategoryPages - CategoryListing [lpg] [en] — LPG Trucks","2026-08-24","passed","2026-08-24","","","",""
"","12128","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [transitMixer] [en] — Transit Mixer","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-NLP-05
**Title:** Call Now lead submits successfully on Popular Truck
**Language:** en

**Description:**
Open the Popular Truck listing page, click Call Now to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
The assistance lead form closes after a successful submission (verified via the real submit network call). The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Popular Truck listing page
2. Click Call Now to open its lead form
3. Fill name, mobile and city
4. Submit and verify the confirmation","18663","TC-NLP-05: Call Now lead submits successfully on Popular Truck","ListingPages - NewListingPages [popularTrucks] [en] — Popular Truck","2026-08-24","broken","2026-08-24","","","",""
"","862","TC-NLP-04: Notify Me lead submits successfully on BS6 Trucks","ListingPages - NewListingPages [bs6Trucks] [en] — BS6 Trucks","2026-08-24","skipped","2026-08-24","","","",""
"","17232","TC-TBR-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListingBrands [mahindraBrand] [en] — Mahindra Trucks","2026-08-24","passed","2026-08-24","","","",""
"","12130","TC-TSR-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListingTruckSeries [ashokLeylandBoss] [en] — Ashok Leyland Boss","2026-08-24","passed","2026-08-24","","","",""
"","8831","TC-FRU-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - FindReliableUsedTrucksNearYou [en]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-LMC-08
**Title:** View All on default tab opens matching category listing
**Language:** hi

**Description:**
On the default 3 Wheelers tab, click View All and confirm the user lands on the matching category listing page.

**Expected Result:**
The URL matches the View All path for 3 Wheelers (for example /en/3-wheeler in English).

**Steps:**
1. Open Latest Models by Category on the default tab
2. Click View All
3. Verify the category listing URL","3334","TC-LMC-08: View All on default tab opens matching category listing","Homepage - LatestModelsByCategory [hi]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-NLP-06
**Title:** Check Offers lead form shows required validation when submitted empty on Best Trucks
**Language:** en

**Description:**
Open the Best Trucks listing page, open Check Offers, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Best Trucks listing page
2. Click Check Offers to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2501","TC-NLP-06: Check Offers lead form shows required validation when submitted empty on Best Trucks","ListingPages - NewListingPages [bestTrucks] [en] — Best Trucks","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-PTB-03
**Title:** No duplicate brand cards appear in Popular Truck Brands
**Language:** ta

**Description:**
Check that the Popular Truck Brands grid does not show the same brand more than once (by URL, title, or visible name).

**Expected Result:**
All brand card URLs, titles, and visible brand names in the section are unique — no duplicate brand appears.

**Steps:**
1. Open the Popular Truck Brands section
2. Collect brand URLs, titles and names from all cards
3. Verify each list has no duplicates","1892","TC-PTB-03: no duplicate brand cards appear in Popular Truck Brands","Homepage - PopularTruckBrands [ta]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-NLP-06
**Title:** Check Offers lead form shows required validation when submitted empty on Latest Trucks
**Language:** en

**Description:**
Open the Latest Trucks listing page, open Check Offers, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Latest Trucks listing page
2. Click Check Offers to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2304","TC-NLP-06: Check Offers lead form shows required validation when submitted empty on Latest Trucks","ListingPages - NewListingPages [latestTrucks] [en] — Latest Trucks","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-PTC-05
**Title:** No visible product card links to a duplicate truck
**Language:** en

**Description:**
Confirm every visible product name in Popular Truck Comparison links to a distinct truck.

**Expected Result:**
No two visible product cards share the same href.

**Steps:**
1. Open Popular Truck Comparison
2. Verify all visible product links are unique","1086","TC-PTC-05: no visible product card links to a duplicate truck","Homepage - PopularTruckComparison [en]","2026-08-24","passed","2026-08-24","","","",""
"","16324","TC-TBR-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListingBrands [eicherBrand] [en] — Eicher Trucks","2026-08-24","passed","2026-08-24","","","",""
"","1372","TC-TIY-10: View All does not keep Popular URL after switching to Upcoming","Homepage - TruckInIndia [en]","2026-08-24","passed","2026-08-24","","","",""
"","10765","TC-TSR-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListingTruckSeries [ashokLeylandDost] [en] — Ashok Leyland Dost","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on 18 Wheeler
**Language:** en

**Description:**
Open the 18 Wheeler page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the 18 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1865","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on 18 Wheeler","CategoryPages - CategoryListing [eighteenWheeler] [en] — 18 Wheeler","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-SEO-04
**Title:** Find Top Brands sample link navigates to brand page
**Language:** en

**Description:**
After expanding Read More, click the Ashok Leyland Truck link under Find Top Brands of Trucks in India and confirm the brand page opens.

**Expected Result:**
The browser URL is /en/ashok-leyland after clicking Ashok Leyland Truck.

**Steps:**
1. Open About Truck Junction and click Read More
2. Click Ashok Leyland Truck in the Top Brands SEO section
3. Verify the brand page URL","3793","TC-SEO-04: Find Top Brands sample link navigates to brand page","SEO - HomePageSeoContent [en]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-SEO-02
**Title:** Read More expands the About Truck Junction content
**Language:** ta

**Description:**
Click Read More on the About Truck Junction block and confirm the content expands (Read Less is shown).

**Expected Result:**
After Read More, the block is expanded and the Read Less control is visible to the user.

**Steps:**
1. Open the About Truck Junction block
2. Click Read More
3. Verify Read Less is shown","867","TC-SEO-02: Read More expands the About Truck Junction content","SEO - HomePageSeoContent [ta]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-NTPDP-01
**Title:** Get Offers lead opens on launch for Tata Yodha 2.0
**Language:** en

**Description:**
Open the New Truck PDP for Tata Yodha 2.0. Confirm the Get Offers lead popup appears on page load with the correct offers title.

**Expected Result:**
User sees “Check Latest Offers on Tata Yodha 2.0” with name, mobile, city fields and a Get Offers button.

**Steps:**
1. Open Tata Yodha 2.0 PDP without dismissing the launch popup
2. Verify Get Offers lead title and fields are visible","94","TC-NTPDP-01: Get Offers lead opens on launch for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-LTU-02
**Title:** First video title navigates to videos page
**Language:** ta

**Description:**
Click the first visible video title in Latest Truck Updates and confirm the videos page opens.

**Expected Result:**
The browser URL matches that video’s path for the selected language.

**Steps:**
1. Open Latest Truck Updates
2. Click the first visible video title
3. Verify the URL is the matching videos page","1886","TC-LTU-02: first video title navigates to videos page","Homepage - LatestTruckUpdates [ta]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-LMC-06
**Title:** One Check Offers lead from Mini Trucks tab submits successfully
**Language:** en

**Description:**
Open the Mini Trucks tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the Mini Trucks tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","6482","TC-LMC-06: one Check Offers lead from Mini Trucks tab submits successfully","Homepage - LatestModelsByCategory [en]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-LTU-04
**Title:** Last video title navigates to videos page
**Language:** en

**Description:**
Click the last (not first) visible video title in Latest Truck Updates and confirm the videos page opens.

**Expected Result:**
The browser URL matches that video’s path for the selected language.

**Steps:**
1. Open Latest Truck Updates
2. Click the last visible video title
3. Verify the URL is the matching videos page","2122","TC-LTU-04: last video title navigates to videos page","Homepage - LatestTruckUpdates [en]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-TSR-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Tata Ace
**Language:** en

**Description:**
Open the Tata Ace page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Tata Ace page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2071","TC-TSR-02: Check Truck Price lead form shows required validation when submitted empty on Tata Ace","CategoryPages - CategoryListingTruckSeries [tataAce] [en] — Tata Ace","2026-08-24","passed","2026-08-24","","","",""
"","7304","TC-NLP-00: page links resolve 200/30x; broken links are logged, not failed","ListingPages - NewListingPages [upcomingTrucks] [en] — Upcoming Trucks","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-VHR-01
**Title:** Check Offers lead submits successfully on Vehicle Report
**Language:** en

**Description:**
Open the Vehicle Report page, open the shared Check Offers lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Vehicle Report page
2. Open the Check Offers lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","5415","TC-VHR-01: Check Offers lead submits successfully on Vehicle Report","UsedTruck - VehicleReport [en] — Vehicle Report","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-BUS-02
**Title:** Lead form shows required validation when submitted empty on Ashok Leyland Buses
**Language:** en

**Description:**
Open the Ashok Leyland Buses page, open the lead form via ""Check Bus Price"", and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Ashok Leyland Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1680","TC-BUS-02: lead form shows required validation when submitted empty on Ashok Leyland Buses","Buses - BusListing [ashokLeylandBuses] [en] — Ashok Leyland Buses","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on LPG Trucks
**Language:** en

**Description:**
Open the LPG Trucks page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the LPG Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1820","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on LPG Trucks","CategoryPages - CategoryListing [lpg] [en] — LPG Trucks","2026-08-24","passed","2026-08-24","","","",""
"","967","TC-CL-04: Call Now assistance lead submits successfully on Tippers","CategoryPages - CategoryListing [tippers] [en] — Tippers","2026-08-24","skipped","2026-08-24","","","",""
"","11047","TC-PTC-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - PopularTruckComparison [ta]","2026-08-24","passed","2026-08-24","","","",""
"","1599","TC-SRT-15: clears brand selection after switching away and back to Brand tab","Homepage - SearchRightTruck [ta]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on SCV
**Language:** en

**Description:**
Open the SCV page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the SCV page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1826","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on SCV","CategoryPages - CategoryListing [scv] [en] — SCV","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-BUS-02
**Title:** Lead form shows required validation when submitted empty on Tata Buses
**Language:** en

**Description:**
Open the Tata Buses page, open the lead form via ""Check Bus Price"", and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Tata Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","3795","TC-BUS-02: lead form shows required validation when submitted empty on Tata Buses","Buses - BusListing [tataBuses] [en] — Tata Buses","2026-08-24","passed","2026-08-24","","","",""
"","9993","TC-BUT-00: page links resolve 200/30x; broken links are logged, not failed","UsedTruck - BuyUsedTrucks [en] — Buy Used Trucks","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on LNG Trucks
**Language:** en

**Description:**
Open the LNG Trucks page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the LNG Trucks page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","5404","TC-CL-04: Call Now assistance lead submits successfully on LNG Trucks","CategoryPages - CategoryListing [lng] [en] — LNG Trucks","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-NTPDP-02
**Title:** Get Offers lead closes via Cross for Tata Yodha 2.0
**Language:** en

**Description:**
Close the thank-you / lead overlay on Tata Yodha 2.0 PDP using the Cross (Close) control.

**Expected Result:**
The overlay disappears and the product page content is usable.

**Steps:**
1. After thank-you from lead submit
2. Click Close (×)
3. Verify the page hero is usable","1905","TC-NTPDP-02: Get Offers lead closes via Cross for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-ECV-03
**Title:** One Check Offers lead submits successfully
**Language:** hi

**Description:**
Open Check Offers once from a card in Electric Commercial Vehicles, fill name, mobile and city, and submit. Only one lead form is exercised for this section.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission (same outcome users see after Check Offers elsewhere on the homepage).

**Steps:**
1. Open Electric Commercial Vehicles
2. Click Check Offers on one visible card
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","5481","TC-ECV-03: one Check Offers lead submits successfully","Homepage - ElectricCommercialVehicles [hi]","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-NTPDP-01
**Title:** Get Offers lead opens on launch for Eka 3W Cargo
**Language:** en

**Description:**
Open the New Truck PDP for Eka 3W Cargo. Confirm the Get Offers lead popup appears on page load with the correct offers title.

**Expected Result:**
User sees “Check Latest Offers on Eka 3W Cargo” with name, mobile, city fields and a Get Offers button.

**Steps:**
1. Open Eka 3W Cargo PDP without dismissing the launch popup
2. Verify Get Offers lead title and fields are visible","78","TC-NTPDP-01: Get Offers lead opens on launch for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-24","passed","2026-08-24","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on CNG Trucks
**Language:** en

**Description:**
Open the CNG Trucks page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the CNG Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","3189","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on CNG Trucks","CategoryPages - CategoryListing [cng] [en] — CNG Trucks","2026-08-24","passed","2026-08-24","","","",""
"","2075","TC-SRT-01: Search The Right Truck section shows tabs, fields and Brand active by default","Homepage - SearchRightTruck [ta]","2026-08-24","passed","2026-08-24","","","",""
